attribute_id,content_id,attribute_name,string_value,decimal_value,date_value,created_at
19142,9571,Duración,,15,,2025-01-02 00:00:00
19144,9572,Duración,,109,,2025-01-02 00:00:00
19146,9573,Duración,,105,,2025-01-02 00:00:00
19150,9575,Duración,,84,,2025-01-02 00:00:00
19154,9577,Duración,,100,,2025-01-02 00:00:00
19156,9578,Duración,,75,,2025-01-02 00:00:00
19157,9579,Categoría,Historia,,,2025-01-02 00:00:00
19158,9579,Duración,,100,,2025-01-02 00:00:00
19159,9580,Categoría,Ciencia,,,2025-01-02 00:00:00
19161,9581,Categoría,Filosofía,,,2025-01-02 00:00:00
19164,9582,Duración,,55,,2025-01-02 00:00:00
19165,9583,Categoría,Ciencia,,,2025-01-02 00:00:00
19167,9584,Categoría,Tecnología,,,2025-01-02 00:00:00
19172,9586,Duración,,74,,2025-01-02 00:00:00
19179,9590,Categoría,Arte,,,2025-01-02 00:00:00
19180,9590,Duración,,113,,2025-01-02 00:00:00
19183,9592,Categoría,Matemáticas,,,2025-01-02 00:00:00
19185,9593,Categoría,Arte,,,2025-01-02 00:00:00
19186,9593,Duración,,54,,2025-01-02 00:00:00
19189,9595,Categoría,Historia,,,2025-01-02 00:00:00
19193,9597,Categoría,Historia,,,2025-01-02 00:00:00
19196,9598,Duración,,33,,2025-01-02 00:00:00
19197,9599,Categoría,Tecnología,,,2025-01-02 00:00:00
19198,9599,Duración,,45,,2025-01-02 00:00:00
19200,9600,Duración,,80,,2025-01-02 00:00:00
19201,9601,Categoría,Ciencia,,,2025-01-02 00:00:00
19202,9601,Duración,,60,,2025-01-02 00:00:00
19214,9607,Duración,,79,,2025-01-02 00:00:00
19216,9608,Duración,,35,,2025-01-02 00:00:00
19219,9610,Categoría,Tecnología,,,2025-01-02 00:00:00
19225,9613,Categoría,Arte,,,2025-01-02 00:00:00
19228,9614,Duración,,87,,2025-01-02 00:00:00
19229,9615,Categoría,Filosofía,,,2025-01-02 00:00:00
19236,9618,Duración,,95,,2025-01-02 00:00:00
19240,9620,Duración,,27,,2025-01-02 00:00:00
19241,9621,Categoría,Matemáticas,,,2025-01-02 00:00:00
19242,9621,Duración,,28,,2025-01-02 00:00:00
19244,9622,Duración,,122,,2025-01-02 00:00:00
19246,9623,Duración,,62,,2025-01-02 00:00:00
19249,9625,Categoría,Tecnología,,,2025-01-02 00:00:00
19254,9627,Duración,,116,,2025-01-02 00:00:00
19255,9628,Categoría,Economía,,,2025-01-02 00:00:00
19256,9628,Duración,,90,,2025-01-02 00:00:00
19258,9629,Duración,,43,,2025-01-02 00:00:00
19262,9631,Duración,,17,,2025-01-02 00:00:00
19264,9632,Duración,,81,,2025-01-02 00:00:00
19267,9634,Categoría,Tecnología,,,2025-01-02 00:00:00
19274,9637,Duración,,35,,2025-01-02 00:00:00
19276,9638,Duración,,31,,2025-01-02 00:00:00
19280,9640,Duración,,63,,2025-01-02 00:00:00
19284,9642,Duración,,25,,2025-01-02 00:00:00
19287,9644,Categoría,Ciencia,,,2025-01-02 00:00:00
19289,9645,Categoría,Tecnología,,,2025-01-02 00:00:00
19291,9646,Categoría,Ciencia,,,2025-01-02 00:00:00
19292,9646,Duración,,74,,2025-01-02 00:00:00
19295,9648,Categoría,Ciencia,,,2025-01-02 00:00:00
19297,9649,Categoría,Arte,,,2025-01-02 00:00:00
19301,9651,Categoría,Matemáticas,,,2025-01-02 00:00:00
19302,9651,Duración,,82,,2025-01-02 00:00:00
19306,9653,Duración,,103,,2025-01-02 00:00:00
19307,9654,Categoría,Filosofía,,,2025-01-02 00:00:00
19308,9654,Duración,,23,,2025-01-02 00:00:00
19309,9655,Categoría,Filosofía,,,2025-01-02 00:00:00
19312,9656,Duración,,116,,2025-01-02 00:00:00
19313,9657,Categoría,Matemáticas,,,2025-01-02 00:00:00
19314,9657,Duración,,77,,2025-01-02 00:00:00
19316,9658,Duración,,98,,2025-01-02 00:00:00
19317,9659,Categoría,Ciencia,,,2025-01-02 00:00:00
19319,9660,Categoría,Matemáticas,,,2025-01-02 00:00:00
19320,9660,Duración,,179,,2025-01-02 00:00:00
19321,9661,Categoría,Ciencia,,,2025-01-02 00:00:00
19325,9663,Categoría,Arte,,,2025-01-02 00:00:00
19327,9664,Categoría,Historia,,,2025-01-02 00:00:00
19329,9665,Categoría,Tecnología,,,2025-01-02 00:00:00
19331,9666,Categoría,Matemáticas,,,2025-01-02 00:00:00
19335,9668,Categoría,Matemáticas,,,2025-01-02 00:00:00
19336,9668,Duración,,101,,2025-01-02 00:00:00
19338,9669,Duración,,93,,2025-01-02 00:00:00
19339,9670,Categoría,Arte,,,2025-01-02 00:00:00
19341,9671,Categoría,Tecnología,,,2025-01-02 00:00:00
19343,9672,Categoría,Matemáticas,,,2025-01-02 00:00:00
19346,9673,Duración,,110,,2025-01-02 00:00:00
19348,9674,Duración,,113,,2025-01-02 00:00:00
19350,9675,Duración,,55,,2025-01-02 00:00:00
19352,9676,Duración,,29,,2025-01-02 00:00:00
19355,9678,Categoría,Arte,,,2025-01-02 00:00:00
19356,9678,Duración,,82,,2025-01-02 00:00:00
19357,9679,Categoría,Ciencia,,,2025-01-02 00:00:00
19360,9680,Duración,,26,,2025-01-02 00:00:00
19361,9681,Categoría,Tecnología,,,2025-01-02 00:00:00
19372,9686,Duración,,91,,2025-01-02 00:00:00
19373,9687,Categoría,Matemáticas,,,2025-01-02 00:00:00
19375,9688,Categoría,Arte,,,2025-01-02 00:00:00
19378,9689,Duración,,45,,2025-01-02 00:00:00
19381,9691,Categoría,Ciencia,,,2025-01-02 00:00:00
19383,9692,Categoría,Historia,,,2025-01-02 00:00:00
19388,9694,Duración,,14,,2025-01-02 00:00:00
19389,9695,Categoría,Matemáticas,,,2025-01-02 00:00:00
19390,9695,Duración,,56,,2025-01-02 00:00:00
19392,9696,Duración,,175,,2025-01-02 00:00:00
19397,9699,Categoría,Filosofía,,,2025-01-02 00:00:00
19399,9700,Categoría,Tecnología,,,2025-01-02 00:00:00
19404,9702,Duración,,64,,2025-01-02 00:00:00
19406,9703,Duración,,49,,2025-01-02 00:00:00
19407,9704,Categoría,Ciencia,,,2025-01-02 00:00:00
19411,9706,Categoría,Arte,,,2025-01-02 00:00:00
19414,9707,Duración,,64,,2025-01-02 00:00:00
19415,9708,Categoría,Filosofía,,,2025-01-02 00:00:00
19417,9709,Categoría,Matemáticas,,,2025-01-02 00:00:00
19420,9710,Duración,,81,,2025-01-02 00:00:00
19421,9711,Categoría,Historia,,,2025-01-02 00:00:00
19423,9712,Categoría,Arte,,,2025-01-02 00:00:00
19424,9712,Duración,,74,,2025-01-02 00:00:00
19427,9714,Categoría,Arte,,,2025-01-02 00:00:00
19429,9715,Categoría,Matemáticas,,,2025-01-02 00:00:00
19430,9715,Duración,,172,,2025-01-02 00:00:00
19432,9716,Duración,,85,,2025-01-02 00:00:00
19434,9717,Duración,,93,,2025-01-02 00:00:00
19435,9718,Categoría,Arte,,,2025-01-02 00:00:00
19437,9719,Categoría,Tecnología,,,2025-01-02 00:00:00
19438,9719,Duración,,133,,2025-01-02 00:00:00
19442,9721,Duración,,56,,2025-01-02 00:00:00
19443,9722,Categoría,Tecnología,,,2025-01-02 00:00:00
19444,9722,Duración,,62,,2025-01-02 00:00:00
19447,9724,Categoría,Tecnología,,,2025-01-02 00:00:00
19448,9724,Duración,,113,,2025-01-02 00:00:00
19450,9725,Duración,,110,,2025-01-02 00:00:00
19456,9728,Duración,,13,,2025-01-02 00:00:00
19463,9732,Categoría,Matemáticas,,,2025-01-02 00:00:00
19464,9732,Duración,,38,,2025-01-02 00:00:00
19468,9734,Duración,,103,,2025-01-02 00:00:00
19472,9736,Duración,,42,,2025-01-02 00:00:00
19478,9739,Duración,,38,,2025-01-02 00:00:00
19479,9740,Categoría,Economía,,,2025-01-02 00:00:00
19481,9741,Categoría,Tecnología,,,2025-01-02 00:00:00
19482,9741,Duración,,26,,2025-01-02 00:00:00
19486,9743,Duración,,12,,2025-01-02 00:00:00
19492,9746,Duración,,112,,2025-01-02 00:00:00
19493,9747,Categoría,Tecnología,,,2025-01-02 00:00:00
19496,9748,Duración,,97,,2025-01-02 00:00:00
19498,9749,Duración,,34,,2025-01-02 00:00:00
19499,9750,Categoría,Historia,,,2025-01-02 00:00:00
19502,9751,Duración,,27,,2025-01-02 00:00:00
19503,9752,Categoría,Matemáticas,,,2025-01-02 00:00:00
19504,9752,Duración,,149,,2025-01-02 00:00:00
19509,9755,Categoría,Tecnología,,,2025-01-02 00:00:00
19512,9756,Duración,,26,,2025-01-02 00:00:00
19517,9759,Categoría,Historia,,,2025-01-02 00:00:00
19519,9760,Categoría,Ciencia,,,2025-01-02 00:00:00
19521,9761,Categoría,Tecnología,,,2025-01-02 00:00:00
19522,9761,Duración,,79,,2025-01-02 00:00:00
19527,9764,Categoría,Matemáticas,,,2025-01-02 00:00:00
19529,9765,Categoría,Filosofía,,,2025-01-02 00:00:00
19531,9766,Categoría,Economía,,,2025-01-02 00:00:00
19533,9767,Categoría,Arte,,,2025-01-02 00:00:00
19536,9768,Duración,,50,,2025-01-02 00:00:00
19537,9769,Categoría,Historia,,,2025-01-02 00:00:00
19539,9770,Categoría,Ciencia,,,2025-01-02 00:00:00
19540,9770,Duración,,37,,2025-01-02 00:00:00
19541,9771,Categoría,Ciencia,,,2025-01-02 00:00:00
19551,9776,Categoría,Ciencia,,,2025-01-02 00:00:00
19556,9778,Duración,,102,,2025-01-02 00:00:00
19565,9783,Categoría,Arte,,,2025-01-02 00:00:00
19566,9783,Duración,,59,,2025-01-02 00:00:00
19567,9784,Categoría,Historia,,,2025-01-02 00:00:00
19572,9786,Duración,,16,,2025-01-02 00:00:00
19575,9788,Categoría,Historia,,,2025-01-02 00:00:00
19576,9788,Duración,,65,,2025-01-02 00:00:00
19577,9789,Categoría,Filosofía,,,2025-01-02 00:00:00
19578,9789,Duración,,53,,2025-01-02 00:00:00
19580,9790,Duración,,95,,2025-01-02 00:00:00
19581,9791,Categoría,Tecnología,,,2025-01-02 00:00:00
19584,9792,Duración,,140,,2025-01-02 00:00:00
19585,9793,Categoría,Tecnología,,,2025-01-02 00:00:00
19587,9794,Categoría,Arte,,,2025-01-02 00:00:00
19589,9795,Categoría,Filosofía,,,2025-01-02 00:00:00
19590,9795,Duración,,23,,2025-01-02 00:00:00
19594,9797,Duración,,24,,2025-01-02 00:00:00
19595,9798,Categoría,Historia,,,2025-01-02 00:00:00
19597,9799,Categoría,Arte,,,2025-01-02 00:00:00
19598,9799,Duración,,17,,2025-01-02 00:00:00
19604,9802,Duración,,102,,2025-01-02 00:00:00
19606,9803,Duración,,34,,2025-01-02 00:00:00
19610,9805,Duración,,76,,2025-01-02 00:00:00
19612,9806,Duración,,87,,2025-01-02 00:00:00
19614,9807,Duración,,45,,2025-01-02 00:00:00
19617,9809,Categoría,Historia,,,2025-01-02 00:00:00
19623,9812,Categoría,Arte,,,2025-01-02 00:00:00
19624,9812,Duración,,36,,2025-01-02 00:00:00
19625,9813,Categoría,Matemáticas,,,2025-01-02 00:00:00
19626,9813,Duración,,27,,2025-01-02 00:00:00
19627,9814,Categoría,Economía,,,2025-01-02 00:00:00
19630,9815,Duración,,51,,2025-01-02 00:00:00
19631,9816,Categoría,Tecnología,,,2025-01-02 00:00:00
19635,9818,Categoría,Economía,,,2025-01-02 00:00:00
19636,9818,Duración,,105,,2025-01-02 00:00:00
19637,9819,Categoría,Historia,,,2025-01-02 00:00:00
19654,9827,Duración,,65,,2025-01-02 00:00:00
19657,9829,Categoría,Ciencia,,,2025-01-02 00:00:00
19658,9829,Duración,,120,,2025-01-02 00:00:00
19659,9830,Categoría,Historia,,,2025-01-02 00:00:00
19660,9830,Duración,,43,,2025-01-02 00:00:00
19663,9832,Categoría,Matemáticas,,,2025-01-02 00:00:00
19665,9833,Categoría,Historia,,,2025-01-02 00:00:00
19666,9833,Duración,,57,,2025-01-02 00:00:00
19669,9835,Categoría,Matemáticas,,,2025-01-02 00:00:00
19671,9836,Categoría,Historia,,,2025-01-02 00:00:00
19674,9837,Duración,,102,,2025-01-02 00:00:00
19677,9839,Categoría,Economía,,,2025-01-02 00:00:00
19684,9842,Duración,,179,,2025-01-02 00:00:00
19685,9843,Categoría,Matemáticas,,,2025-01-02 00:00:00
19687,9844,Categoría,Ciencia,,,2025-01-02 00:00:00
19689,9845,Categoría,Matemáticas,,,2025-01-02 00:00:00
19691,9846,Categoría,Arte,,,2025-01-02 00:00:00
19695,9848,Categoría,Arte,,,2025-01-02 00:00:00
19696,9848,Duración,,41,,2025-01-02 00:00:00
19699,9850,Categoría,Arte,,,2025-01-02 00:00:00
19700,9850,Duración,,42,,2025-01-02 00:00:00
19701,9851,Categoría,Tecnología,,,2025-01-02 00:00:00
19702,9851,Duración,,94,,2025-01-02 00:00:00
19704,9852,Duración,,26,,2025-01-02 00:00:00
19709,9855,Categoría,Arte,,,2025-01-02 00:00:00
19710,9855,Duración,,110,,2025-01-02 00:00:00
19718,9859,Duración,,40,,2025-01-02 00:00:00
19719,9860,Categoría,Matemáticas,,,2025-01-02 00:00:00
19721,9861,Categoría,Arte,,,2025-01-02 00:00:00
19722,9861,Duración,,44,,2025-01-02 00:00:00
19723,9862,Categoría,Tecnología,,,2025-01-02 00:00:00
19731,9866,Categoría,Tecnología,,,2025-01-02 00:00:00
19732,9866,Duración,,58,,2025-01-02 00:00:00
19741,9871,Categoría,Filosofía,,,2025-01-02 00:00:00
19744,9872,Duración,,102,,2025-01-02 00:00:00
19748,9874,Duración,,87,,2025-01-02 00:00:00
19752,9876,Duración,,63,,2025-01-02 00:00:00
19754,9877,Duración,,9,,2025-01-02 00:00:00
19757,9879,Categoría,Filosofía,,,2025-01-02 00:00:00
19760,9880,Duración,,42,,2025-01-02 00:00:00
19762,9881,Duración,,17,,2025-01-02 00:00:00
19764,9882,Duración,,103,,2025-01-02 00:00:00
19766,9883,Duración,,79,,2025-01-02 00:00:00
19769,9885,Categoría,Arte,,,2025-01-02 00:00:00
19770,9885,Duración,,79,,2025-01-02 00:00:00
19771,9886,Categoría,Economía,,,2025-01-02 00:00:00
19775,9888,Categoría,Economía,,,2025-01-02 00:00:00
19778,9889,Duración,,10,,2025-01-02 00:00:00
19782,9891,Duración,,93,,2025-01-02 00:00:00
19785,9893,Categoría,Ciencia,,,2025-01-02 00:00:00
19786,9893,Duración,,47,,2025-01-02 00:00:00
19789,9895,Categoría,Ciencia,,,2025-01-02 00:00:00
19795,9898,Categoría,Matemáticas,,,2025-01-02 00:00:00
19797,9899,Categoría,Economía,,,2025-01-02 00:00:00
19801,9901,Categoría,Ciencia,,,2025-01-02 00:00:00
19802,9901,Duración,,62,,2025-01-02 00:00:00
19804,9902,Duración,,90,,2025-01-02 00:00:00
19805,9903,Categoría,Historia,,,2025-01-02 00:00:00
19812,9906,Duración,,52,,2025-01-02 00:00:00
19813,9907,Categoría,Arte,,,2025-01-02 00:00:00
19814,9907,Duración,,96,,2025-01-02 00:00:00
19815,9908,Categoría,Historia,,,2025-01-02 00:00:00
19819,9910,Categoría,Arte,,,2025-01-02 00:00:00
19821,9911,Categoría,Tecnología,,,2025-01-02 00:00:00
19822,9911,Duración,,23,,2025-01-02 00:00:00
19824,9912,Duración,,10,,2025-01-02 00:00:00
19827,9914,Categoría,Tecnología,,,2025-01-02 00:00:00
19828,9914,Duración,,103,,2025-01-02 00:00:00
19831,9916,Categoría,Arte,,,2025-01-02 00:00:00
19832,9916,Duración,,12,,2025-01-02 00:00:00
19839,9920,Categoría,Arte,,,2025-01-02 00:00:00
19845,9923,Categoría,Tecnología,,,2025-01-02 00:00:00
19848,9924,Duración,,119,,2025-01-02 00:00:00
19850,9925,Duración,,29,,2025-01-02 00:00:00
19852,9926,Duración,,97,,2025-01-02 00:00:00
19854,9927,Duración,,84,,2025-01-02 00:00:00
19856,9928,Duración,,59,,2025-01-02 00:00:00
19857,9929,Categoría,Historia,,,2025-01-02 00:00:00
19858,9929,Duración,,55,,2025-01-02 00:00:00
19859,9930,Categoría,Matemáticas,,,2025-01-02 00:00:00
19861,9931,Categoría,Economía,,,2025-01-02 00:00:00
19863,9932,Categoría,Economía,,,2025-01-02 00:00:00
19865,9933,Categoría,Matemáticas,,,2025-01-02 00:00:00
19867,9934,Categoría,Matemáticas,,,2025-01-02 00:00:00
19870,9935,Duración,,73,,2025-01-02 00:00:00
19871,9936,Categoría,Matemáticas,,,2025-01-02 00:00:00
19882,9941,Duración,,36,,2025-01-02 00:00:00
19893,9947,Categoría,Filosofía,,,2025-01-02 00:00:00
19897,9949,Categoría,Economía,,,2025-01-02 00:00:00
19901,9951,Categoría,Filosofía,,,2025-01-02 00:00:00
19903,9952,Categoría,Arte,,,2025-01-02 00:00:00
19908,9954,Duración,,42,,2025-01-02 00:00:00
19910,9955,Duración,,56,,2025-01-02 00:00:00
19911,9956,Categoría,Economía,,,2025-01-02 00:00:00
19920,9960,Duración,,106,,2025-01-02 00:00:00
19921,9961,Categoría,Matemáticas,,,2025-01-02 00:00:00
19925,9963,Categoría,Tecnología,,,2025-01-02 00:00:00
19926,9963,Duración,,21,,2025-01-02 00:00:00
19930,9965,Duración,,57,,2025-01-02 00:00:00
19931,9966,Categoría,Ciencia,,,2025-01-02 00:00:00
19933,9967,Categoría,Arte,,,2025-01-02 00:00:00
19935,9968,Categoría,Economía,,,2025-01-02 00:00:00
19942,9971,Duración,,57,,2025-01-02 00:00:00
19945,9973,Categoría,Economía,,,2025-01-02 00:00:00
19948,9974,Duración,,36,,2025-01-02 00:00:00
19951,9976,Categoría,Historia,,,2025-01-02 00:00:00
19953,9977,Categoría,Filosofía,,,2025-01-02 00:00:00
19954,9977,Duración,,102,,2025-01-02 00:00:00
19955,9978,Categoría,Matemáticas,,,2025-01-02 00:00:00
19956,9978,Duración,,110,,2025-01-02 00:00:00
19957,9979,Categoría,Tecnología,,,2025-01-02 00:00:00
19961,9981,Categoría,Arte,,,2025-01-02 00:00:00
19967,9984,Categoría,Historia,,,2025-01-02 00:00:00
19968,9984,Duración,,84,,2025-01-02 00:00:00
19969,9985,Categoría,Historia,,,2025-01-02 00:00:00
19970,9985,Duración,,68,,2025-01-02 00:00:00
19971,9986,Categoría,Arte,,,2025-01-02 00:00:00
19973,9987,Categoría,Economía,,,2025-01-02 00:00:00
19977,9989,Categoría,Ciencia,,,2025-01-02 00:00:00
19978,9989,Duración,,163,,2025-01-02 00:00:00
19981,9991,Categoría,Ciencia,,,2025-01-02 00:00:00
19986,9993,Duración,,117,,2025-01-02 00:00:00
19988,9994,Duración,,146,,2025-01-02 00:00:00
19991,9996,Categoría,Arte,,,2025-01-02 00:00:00
19993,9997,Categoría,Historia,,,2025-01-02 00:00:00
19994,9997,Duración,,59,,2025-01-02 00:00:00
19998,9999,Duración,,28,,2025-01-02 00:00:00
20002,10001,Duración,,89,,2025-01-02 00:00:00
20003,10002,Categoría,Matemáticas,,,2025-01-02 00:00:00
20004,10002,Duración,,61,,2025-01-02 00:00:00
20006,10003,Duración,,114,,2025-01-02 00:00:00
20007,10004,Categoría,Ciencia,,,2025-01-02 00:00:00
20008,10004,Duración,,67,,2025-01-02 00:00:00
20010,10005,Duración,,116,,2025-01-02 00:00:00
20011,10006,Categoría,Filosofía,,,2025-01-02 00:00:00
20012,10006,Duración,,77,,2025-01-02 00:00:00
20015,10008,Categoría,Historia,,,2025-01-02 00:00:00
20016,10008,Duración,,99,,2025-01-02 00:00:00
20019,10010,Categoría,Filosofía,,,2025-01-02 00:00:00
20020,10010,Duración,,92,,2025-01-02 00:00:00
20021,10011,Categoría,Ciencia,,,2025-01-02 00:00:00
20023,10012,Categoría,Historia,,,2025-01-02 00:00:00
20027,10014,Categoría,Matemáticas,,,2025-01-02 00:00:00
20028,10014,Duración,,30,,2025-01-02 00:00:00
20030,10015,Duración,,119,,2025-01-02 00:00:00
20032,10016,Duración,,102,,2025-01-02 00:00:00
20034,10017,Duración,,27,,2025-01-02 00:00:00
20036,10018,Duración,,77,,2025-01-02 00:00:00
20037,10019,Categoría,Historia,,,2025-01-02 00:00:00
20040,10020,Duración,,117,,2025-01-02 00:00:00
20042,10021,Duración,,77,,2025-01-02 00:00:00
20043,10022,Categoría,Historia,,,2025-01-02 00:00:00
20045,10023,Categoría,Economía,,,2025-01-02 00:00:00
20050,10025,Duración,,118,,2025-01-02 00:00:00
20051,10026,Categoría,Tecnología,,,2025-01-02 00:00:00
20053,10027,Categoría,Historia,,,2025-01-02 00:00:00
20056,10028,Duración,,48,,2025-01-02 00:00:00
20063,10032,Categoría,Tecnología,,,2025-01-02 00:00:00
20066,10033,Duración,,19,,2025-01-02 00:00:00
20067,10034,Categoría,Filosofía,,,2025-01-02 00:00:00
20069,10035,Categoría,Historia,,,2025-01-02 00:00:00
20070,10035,Duración,,24,,2025-01-02 00:00:00
20071,10036,Categoría,Filosofía,,,2025-01-02 00:00:00
20074,10037,Duración,,77,,2025-01-02 00:00:00
20075,10038,Categoría,Matemáticas,,,2025-01-02 00:00:00
20078,10039,Duración,,13,,2025-01-02 00:00:00
20079,10040,Categoría,Historia,,,2025-01-02 00:00:00
20090,10045,Duración,,101,,2025-01-02 00:00:00
20091,10046,Categoría,Tecnología,,,2025-01-02 00:00:00
20093,10047,Categoría,Economía,,,2025-01-02 00:00:00
20094,10047,Duración,,13,,2025-01-02 00:00:00
20096,10048,Duración,,92,,2025-01-02 00:00:00
20098,10049,Duración,,94,,2025-01-02 00:00:00
20099,10050,Categoría,Historia,,,2025-01-02 00:00:00
20101,10051,Categoría,Historia,,,2025-01-02 00:00:00
20103,10052,Categoría,Historia,,,2025-01-02 00:00:00
20104,10052,Duración,,84,,2025-01-02 00:00:00
20105,10053,Categoría,Ciencia,,,2025-01-02 00:00:00
20113,10057,Categoría,Tecnología,,,2025-01-02 00:00:00
20116,10058,Duración,,34,,2025-01-02 00:00:00
20120,10060,Duración,,27,,2025-01-02 00:00:00
20122,10061,Duración,,27,,2025-01-02 00:00:00
20123,10062,Categoría,Filosofía,,,2025-01-02 00:00:00
20126,10063,Duración,,56,,2025-01-02 00:00:00
20127,10064,Categoría,Arte,,,2025-01-02 00:00:00
20129,10065,Categoría,Filosofía,,,2025-01-02 00:00:00
20130,10065,Duración,,69,,2025-01-02 00:00:00
20131,10066,Categoría,Arte,,,2025-01-02 00:00:00
20132,10066,Duración,,74,,2025-01-02 00:00:00
20134,10067,Duración,,54,,2025-01-02 00:00:00
20139,10070,Categoría,Tecnología,,,2025-01-02 00:00:00
20142,10071,Duración,,162,,2025-01-02 00:00:00
20144,10072,Duración,,32,,2025-01-02 00:00:00
20146,10073,Duración,,70,,2025-01-02 00:00:00
20147,10074,Categoría,Tecnología,,,2025-01-02 00:00:00
20148,10074,Duración,,112,,2025-01-02 00:00:00
20150,10075,Duración,,101,,2025-01-02 00:00:00
20154,10077,Duración,,29,,2025-01-02 00:00:00
20156,10078,Duración,,54,,2025-01-02 00:00:00
20157,10079,Categoría,Historia,,,2025-01-02 00:00:00
20158,10079,Duración,,64,,2025-01-02 00:00:00
20159,10080,Categoría,Filosofía,,,2025-01-02 00:00:00
20162,10081,Duración,,74,,2025-01-02 00:00:00
20165,10083,Categoría,Arte,,,2025-01-02 00:00:00
20166,10083,Duración,,67,,2025-01-02 00:00:00
20167,10084,Categoría,Tecnología,,,2025-01-02 00:00:00
20170,10085,Duración,,102,,2025-01-02 00:00:00
20171,10086,Categoría,Filosofía,,,2025-01-02 00:00:00
20172,10086,Duración,,93,,2025-01-02 00:00:00
20173,10087,Categoría,Matemáticas,,,2025-01-02 00:00:00
20174,10087,Duración,,80,,2025-01-02 00:00:00
20178,10089,Duración,,104,,2025-01-02 00:00:00
20179,10090,Categoría,Historia,,,2025-01-02 00:00:00
20180,10090,Duración,,162,,2025-01-02 00:00:00
20185,10093,Categoría,Filosofía,,,2025-01-02 00:00:00
20189,10095,Categoría,Matemáticas,,,2025-01-02 00:00:00
20193,10097,Categoría,Arte,,,2025-01-02 00:00:00
20194,10097,Duración,,101,,2025-01-02 00:00:00
20203,10102,Categoría,Ciencia,,,2025-01-02 00:00:00
20204,10102,Duración,,50,,2025-01-02 00:00:00
20207,10104,Categoría,Ciencia,,,2025-01-02 00:00:00
20211,10106,Categoría,Ciencia,,,2025-01-02 00:00:00
20215,10108,Categoría,Historia,,,2025-01-02 00:00:00
20221,10111,Categoría,Matemáticas,,,2025-01-02 00:00:00
20224,10112,Duración,,150,,2025-01-02 00:00:00
20226,10113,Duración,,56,,2025-01-02 00:00:00
